Date,USD_MXN,Tasa_Fed_10Y,VIX
2023-01-13,18.844310760498047,3.510999917984009,18.350000381469727
2023-01-17,18.77790069580078,3.5350000858306885,19.360000610351562
2023-01-18,18.64150047302246,3.375,20.34000015258789
2023-01-19,18.874059677124023,3.3970000743865967,20.520000457763672
2023-01-20,18.98270034790039,3.4839999675750732,19.850000381469727
2023-01-23,18.857770919799805,3.5250000953674316,19.809999465942383
2023-01-24,18.81325912475586,3.4690001010894775,19.200000762939453
2023-01-25,18.783599853515625,3.4619998931884766,19.079999923706055
2023-01-26,18.776199340820312,3.493000030517578,18.729999542236328
2023-01-27,18.79669952392578,3.5179998874664307,18.510000228881836
2023-01-30,18.768749237060547,3.5510001182556152,19.940000534057617
2023-01-31,18.75860023498535,3.5290000438690186,19.399999618530273
2023-02-01,18.842870712280273,3.3970000743865967,17.8700008392334
2023-02-02,18.58289909362793,3.3959999084472656,18.729999542236328
2023-02-03,18.641399383544922,3.5320000648498535,18.329999923706055
2023-02-06,18.990869522094727,3.634000062942505,19.43000030517578
2023-02-07,19.167999267578125,3.6740000247955322,18.65999984741211
2023-02-08,18.881500244140625,3.6530001163482666,19.6299991607666
2023-02-09,18.934450149536133,3.683000087738037,20.709999084472656
2023-02-10,18.77829933166504,3.74399995803833,20.530000686645508
2023-02-13,18.67840003967285,3.7170000076293945,20.34000015258789
2023-02-14,18.565040588378906,3.760999917984009,18.90999984741211
2023-02-15,18.50480079650879,3.809000015258789,18.229999542236328
2023-02-16,18.584550857543945,3.8429999351501465,20.170000076293945
2023-02-17,18.54871940612793,3.828000068664551,20.020000457763672
2023-02-21,18.38520050048828,3.9549999237060547,22.8700008392334
2023-02-22,18.429899215698242,3.9230000972747803,22.290000915527344
2023-02-23,18.364580154418945,3.878999948501587,21.139999389648438
2023-02-24,18.36865997314453,3.9489998817443848,21.670000076293945
2023-02-27,18.39133071899414,3.921999931335449,20.950000762939453
2023-02-28,18.366899490356445,3.9159998893737793,20.700000762939453
2023-03-01,18.300939559936523,3.99399995803833,20.579999923706055
2023-03-02,18.115970611572266,4.072999954223633,19.59000015258789
2023-03-03,18.105300903320312,3.9639999866485596,18.489999771118164
2023-03-06,17.97800064086914,3.9830000400543213,18.610000610351562
2023-03-07,18.00135040283203,3.9749999046325684,19.59000015258789
2023-03-08,18.100099563598633,3.9760000705718994,19.110000610351562
2023-03-09,17.97075080871582,3.924999952316284,22.610000610351562
2023-03-10,18.329639434814453,3.694999933242798,24.799999237060547
2023-03-13,18.31702995300293,3.515000104904175,26.520000457763672
2023-03-14,18.91908073425293,3.638000011444092,23.729999542236328
2023-03-15,18.600500106811523,3.492000102996826,26.139999389648438
2023-03-16,18.991899490356445,3.5850000381469727,22.989999771118164
2023-03-17,18.769390106201172,3.3949999809265137,25.510000228881836
2023-03-20,18.843420028686523,3.4809999465942383,24.149999618530273
